MeterPoint Code,Serial Number,Plant Code,Date/Time,Data Type,Data Value,Units,Status
210095893,210095893,ED031000001,31/08/2015 00:45:00,Import Wh Total,0.000000,kwh,
210095893,210095893,ED031000001,31/08/2015 01:00:00,Import Wh Total,0.000000,kwh,
210095893,210095893,ED031000001,31/08/2015 01:15:00,Import Wh Total,0.000000,kwh,
210095893,210095893,ED031000001,31/08/2015 01:30:00,Import Wh Total,0.000000,kwh,
